account_handle,COVID_tweet,total_tweets_from_feb1_to_may30,perc_en,max_followers,merged_top100
ComedyCentral,.054428,1084,1,1623049,master only (1)
bbcthree,.0542986,663,1,774993,master only (1)
harpersbazaarus,.0542807,2266,1,1690771,master only (1)
TheVishnuVishal,.0542797,479,1,1557791,master only (1)
emmyrossum,.0541667,240,1,872374,master only (1)
BernardoCSilva,.0540541,37,1,772682,master only (1)
LilianGarcia,.0540541,222,1,671776,master only (1)
MisterCBooz,.0540541,74,1,1193194,master only (1)
NickyHilton,.0540541,148,1,717041,master only (1)
SeanLowe09,.0540541,74,1,999093,master only (1)
Lord_Sugar,.0539637,2094,1,5346323,master only (1)
IyanlaVanzant,.0536193,746,1,1998633,master only (1)
iamErica_Mena,.0535714,168,1,705366,master only (1)
zachclayton,.0534351,131,1,1194513,master only (1)
HarveyLevinTMZ,.0532544,169,1,636178,master only (1)
Labrinth,.0531915,94,1,982597,master only (1)
frankieboyle,.0531178,433,1,2787015,master only (1)
Abella_Danger,.0531136,546,1,1376353,master only (1)
Jillzarin,.0529801,151,1,527525,master only (1)
Omarion,.0529801,151,1,1319600,master only (1)
ADPadiputra,.0529101,189,1,522178,master only (1)
petapixel,.0528129,871,1,1050807,master only (1)
BigSean,.0526316,19,1,14614255,master only (1)
FlyAirNZ,.0526316,38,1,686982,master only (1)
Hozier,.0526316,76,1,876234,master only (1)
Jessewelle,.0526316,76,1,1303306,master only (1)
Mark_Sanchez,.0526316,38,1,833216,master only (1)
MelissaGisoni,.0526316,57,1,605036,master only (1)
UrijahFaber,.0526316,38,1,663123,master only (1)
glastonbury,.0526316,38,1,745784,master only (1)
h3h3productions,.0526316,152,1,2455664,master only (1)
tamannaahspeaks,.0526316,114,1,4442158,master only (1)
wolfiecindy,.0526316,190,1,615044,master only (1)
hunterpence,.0524017,229,1,670043,master only (1)
Cosmopolitan,.0523416,2904,1,1674173,master only (1)
DerrenBrown,.0523256,172,1,2227967,master only (1)
NateBerkus,.0522876,153,1,560545,master only (1)
purijagan,.0522876,153,1,2727194,master only (1)
L_Tido,.0522388,134,1,846157,master only (1)
AltPress,.0521941,3008,1,670818,master only (1)
EW,.0521346,2436,1,6660484,master only (1)
RoomtoRead,.0520231,173,1,570713,master only (1)
triplej,.0519751,481,1,536370,master only (1)
fatjoe,.0519031,289,1,879228,master only (1)
Janefonda,.0518519,270,1,836354,master only (1)
heart021485,.0518018,444,1,2267755,master only (1)
PorscheNewsroom,.0516796,387,1,602539,master only (1)
CrossFit,.0515695,446,1,979735,master only (1)
HunterHayes,.0515464,97,1,1487486,master only (1)
AVNMediaNetwork,.0514139,778,1,756462,master only (1)
greggutfeld,.0513196,682,1,1495455,master only (1)
6LACK,.0512821,39,1,871302,master only (1)
WeedHumor,.0512821,117,1,554181,master only (1)
Wimbledon,.0512821,78,1,3738326,master only (1)
cheteshwar1,.0512821,39,1,2350915,master only (1)
halfadams,.0512821,39,1,553980,master only (1)
Cyn_Santana,.0511182,313,1,677921,master only (1)
TheSteinLine,.0510753,744,1,1384996,master only (1)
littlebrown,.0508982,668,1,500153,master only (1)
OfficialHHI,.0508475,118,1,527410,master only (1)
tito_mboweni,.0508475,413,1,512917,master only (1)
julieplec,.0507937,315,1,730323,master only (1)
Wikipedia,.0506912,217,1,501946,master only (1)
flintoff11,.0506329,79,1,1975138,master only (1)
thomyorke,.0506329,79,1,1059291,master only (1)
sam_adeyemi,.050592,929,1,1026623,master only (1)
RoguePOTUSStaff,.0505415,277,1,768426,master only (1)
MassStatePolice,.050505,396,1,517891,master only (1)
chachigonzales,.050505,99,1,805288,master only (1)
cthagod,.0504673,535,1,2124262,master only (1)
MagnumPhotos,.0503817,655,1,1100611,master only (1)
lspraggan,.0503597,139,1,553139,master only (1)
Channel4,.0503413,1172,1,980584,master only (1)
JaredLeto,.0502513,199,1,4408311,master only (1)
livetennis,.0502463,2030,1,532421,master only (1)
HIGH_TIMES_Mag,.0501968,1016,1,727387,master only (1)
PamGrier,.0501475,678,1,534948,master only (1)
IAMKELLYBROOK,.05,120,1,958245,master only (1)
Jeremy_Roenick,.05,60,1,601060,master only (1)
boogiecousins,.05,20,1,1174898,master only (1)
jackwhitehall,.05,140,1,6156570,master only (1)
lilpump,.05,20,1,1232276,master only (1)
stampylongnose,.05,40,1,673950,master only (1)
sterling7,.05,40,1,2084668,master only (1)
tsnjamesduthie,.0498339,301,1,890438,master only (1)
juliancamarena,.0497512,201,1,3099881,master only (1)
DuckDuckGo,.0496454,141,1,1313817,master only (1)
DrBrianMay,.0494506,182,1,1038969,master only (1)
younghollywood,.0494012,668,1,2522840,master only (1)
crystalhefner,.0493827,81,1,524999,master only (1)
shaycarl,.0493827,81,1,693449,master only (1)
MarcJSpearsESPN,.0492958,1278,1,513119,master only (1)
TheNotoriousMMA,.0492754,345,1,8094382,master only (1)
Shape_Magazine,.0492695,2943,1,622356,master only (1)
JohnBishop100,.0491803,61,1,3576933,master only (1)
LennoxLewis,.0491803,122,1,571275,master only (1)
RealKevinNash,.0491803,61,1,985971,master only (1)
BrianDEvans,.0487805,41,1,634351,master only (1)
ElizabethBanks,.0486322,329,1,2276602,master only (1)
AnandWrites,.0484988,433,1,659165,master only (1)
nprscottsimon,.0483981,1467,1,1079770,master only (1)
1pcornwell,.0483871,62,1,1244589,master only (1)
RBI,.0483871,124,1,521158,master only (1)
ObamaFoundation,.0482759,145,1,919029,master only (1)
IJasonAlexander,.0482375,539,1,601992,master only (1)
colinmeloy,.0481928,166,1,1342535,master only (1)
tailopez,.0481928,249,1,699870,master only (1)
FINALLEVEL,.0481651,872,1,1559108,master only (1)
BrooklynDecker,.0479452,146,1,691352,master only (1)
SonySportsIndia,.0477137,1006,1,2044749,master only (1)
AmandaHolden,.047619,126,1,1981674,master only (1)
AmazingPhil,.047619,42,1,7482352,master only (1)
DK4L,.047619,147,1,697796,master only (1)
KBSWorldTV,.047619,189,1,2000234,master only (1)
MannyPacquiao,.047619,21,1,2609353,master only (1)
NevSchulman,.047619,84,1,1103204,master only (1)
OliverPhelps,.047619,84,1,935067,master only (1)
SinghaniaGautam,.047619,21,1,2387010,master only (1)
World_Wildlife,.047619,147,1,1463938,master only (1)
ZacharyQuinto,.047619,42,1,1049944,master only (1)
blink182,.047619,42,1,1651104,master only (1)
findevan,.047619,252,1,561950,master only (1)
fredwilson,.047619,21,1,663860,master only (1)
jonnybernthal,.047619,42,1,618453,master only (1)
michaelstrahan,.047619,189,1,1348987,master only (1)
robbieuthappa,.047619,21,1,693941,master only (1)
NWF,.0475,400,1,597960,master only (1)
Entrepreneur,.0473472,2978,1,3502154,master only (1)
benshephard,.0473373,169,1,744126,master only (1)
ConanOBrien,.0472973,148,1,28625536,matched (3)
MarkRPellegrino,.0472103,932,1,531863,master only (1)
SamPinto_,.0470588,85,1,1385305,master only (1)
TheVampsJames,.046875,128,1,1726923,master only (1)
DanniiMinogue,.046729,107,1,1129391,master only (1)
buffer,.0465116,43,1,1040784,master only (1)
Tip,.0463576,151,1,8954163,master only (1)
SuelynMedeiros,.0461538,130,1,707746,master only (1)
brielarson,.0461538,65,1,1990617,master only (1)
sarajcox,.0459941,674,1,839043,master only (1)
jimmy9,.045977,87,1,1037094,master only (1)
tinychat,.045977,87,1,987283,master only (1)
EnvAgency,.0459559,544,1,535176,master only (1)
LilJon,.0459184,392,1,935633,master only (1)
levarburton,.0458716,218,1,1934512,master only (1)
Kathbum,.0458221,371,1,656352,master only (1)
engadget,.0456786,3043,1,2421743,master only (1)
TeamCoco,.0456708,1051,1,719055,master only (1)
brookeburke,.0456621,219,1,2971822,master only (1)
NGSuperEagles,.0454545,66,1,550565,master only (1)
ericstonestreet,.0454545,66,1,857504,master only (1)
kevinbacon,.0454545,220,1,668170,master only (1)
madisonpettis,.0454545,22,1,1468879,master only (1)
shahidkapoor,.0454545,88,1,14753783,master only (1)
AdamSchefter,.0453698,1609,1,7894081,master only (1)
realshoaibmalik,.0452489,221,1,2482868,master only (1)
Donald_Driver80,.0451128,266,1,781319,master only (1)
beamiller,.045045,111,1,792329,master only (1)
MercedesBenzInd,.0449438,712,1,638928,master only (1)
mrbobodenkirk,.0449438,267,1,581397,master only (1)
sween,.0449438,89,1,1008399,master only (1)
patrickstarrr,.044898,245,1,589531,master only (1)
BBCRadio2,.0447883,1228,1,716748,master only (1)
MsRebeccaBlack,.0447761,201,1,1205963,master only (1)
machinegunkelly,.0447761,201,1,1346116,master only (1)
NikkiDelano,.0447059,425,1,1383879,master only (1)
MatthewSantoro,.0446429,224,1,526641,master only (1)
LouisePentland,.044586,314,1,2123024,master only (1)
CalvinHarris,.0444444,45,1,12532422,master only (1)
TheWho,.0444444,45,1,604152,master only (1)
suicidesilence,.0444444,135,1,566131,master only (1)
SheriffClarke,.0442478,113,1,924484,master only (1)
KaceyMusgraves,.0441176,204,1,893891,master only (1)
RealBobMortimer,.0441176,68,1,954696,master only (1)
DavidArchie,.0440252,159,1,1219516,master only (1)
tiesto,.04375,160,1,5003694,master only (1)
JohnPiper,.0437018,389,1,1016089,master only (1)
Eminem,.0434783,46,1,23030994,matched (3)
Nick_Offerman,.0434783,230,1,1795398,master only (1)
alluarjun,.0434783,46,1,4154005,master only (1)
arzE,.0434783,46,1,526736,master only (1)
chrishemsworth,.0434783,23,1,6732224,master only (1)
thekillers,.0434783,46,1,4988502,master only (1)
sutterink,.0431894,301,1,564293,master only (1)
josbuttler,.0430108,93,1,555036,master only (1)
tonyhawk,.0430108,93,1,4268331,master only (1)
lindseyvonn,.0429448,163,1,1054926,master only (1)
drinkwaterho,.0428571,70,1,539415,master only (1)
teganandsara,.0426829,164,1,574917,master only (1)
sesamestreet,.0426357,258,1,1914838,master only (1)
eltonofficial,.0426229,305,1,897827,master only (1)
LandRover,.0425532,188,1,796873,master only (1)
NRA,.0425532,376,1,805982,master only (1)
ProfOsinbajo,.0425532,47,1,2415129,master only (1)
pastorpoju,.0425532,235,1,695247,master only (1)
MarioSelman,.042471,259,1,555493,master only (1)
AaronFinch5,.0423729,118,1,1144802,master only (1)
GiGiHadid,.0422535,71,1,9215693,master only (1)
davidgregory,.0422535,71,1,1714442,master only (1)
DaniellePeazer,.0421687,166,1,2578965,master only (1)
Leander,.0421053,95,1,1294158,master only (1)
RWW,.042065,523,1,1600153,master only (1)
davidwalliams,.0420475,547,1,2324147,master only (1)
TheSharkDaymond,.042,500,1,681693,master only (1)
Chef_Keller,.041958,143,1,708913,master only (1)
RealSway,.0417827,359,1,582434,master only (1)
CLewandowski_,.0416667,192,1,530605,master only (1)
PixieLott,.0416667,72,1,1522230,master only (1)
WindhorstESPN,.0416667,96,1,715669,master only (1)
dixiechicks,.0416667,24,1,589683,master only (1)
hasanminhaj,.0416667,72,1,676727,master only (1)
markwahlberg,.0416667,48,1,3921889,master only (1)
socialmedia2day,.0416254,3027,1,829985,master only (1)
perlmutations,.0415913,553,1,828622,master only (1)
Todaysparent,.0415584,385,1,2620042,master only (1)
DevinNunes,.0414938,241,1,1018330,master only (1)
mortreport,.0414747,217,1,2319513,master only (1)
TimeOutLondon,.0414343,2510,1,1623460,master only (1)
EvaLongoria,.0413223,121,1,7221707,master only (1)
JohnStamos,.0413223,121,1,1718993,master only (1)
GettyMuseum,.0412371,97,1,1345418,master only (1)
Tyson_Fury,.0412371,97,1,1475194,master only (1)
Randy_Couture,.0410959,73,1,643805,master only (1)
SpencerOwen,.0410959,292,1,649360,master only (1)
wossy,.0410959,73,1,5141863,master only (1)
camilluddington,.0410256,195,1,647437,master only (1)
TamiRoman,.0408922,269,1,988056,master only (1)
GolfChannel,.0408461,2742,1,870904,master only (1)
leolaporte,.0408163,49,1,552930,master only (1)
noahcyrus,.0408163,98,1,630512,master only (1)
BBC_Travel,.040724,442,1,1006917,master only (1)
DJIGlobal,.0405405,222,1,1304006,master only (1)
DJPROSTYLE,.0405405,148,1,666614,master only (1)
nycgo,.0403941,1015,1,503959,master only (1)
Aly_Raisman,.0403587,223,1,1081286,master only (1)
OnlyInBOS,.0402893,1936,1,548768,master only (1)
BJMendelson,.040275,1018,1,590079,master only (1)
NHM_London,.040275,1018,1,2350477,master only (1)
alicecooper,.0402685,149,1,834398,master only (1)
Limkokwing_MY,.0402415,497,1,908591,master only (1)
CarolineManzo,.04,75,1,783750,master only (1)
CarrieHFletcher,.04,325,1,516528,master only (1)
FootbalIStuff,.04,425,1,530699,master only (1)
PapaJonas,.04,100,1,731037,master only (1)
TwitterSupport,.04,50,1,6133370,master only (1)
WarrenSapp,.04,125,1,1099501,master only (1)
belieberbabes,.04,150,1,677655,master only (1)
itsWillyFerrell,.04,250,1,1457979,master only (1)
jharrison9292,.04,50,1,664842,master only (1)
jpduminy21,.04,75,1,1404965,master only (1)
krisaquino214,.04,25,1,1644202,master only (1)
petosagan,.04,25,1,929053,master only (1)
simadwasim,.04,75,1,1821576,master only (1)
MCU_Direct,.0398506,803,1,558002,master only (1)
AlphaTauriF1,.039823,226,1,744506,master only (1)
MelanieCmusic,.0397727,176,1,619631,master only (1)
TOMS,.0396825,126,1,1932108,master only (1)
BentleyMotors,.039604,101,1,1080207,master only (1)
SonnyBWilliams,.0394737,76,1,886924,master only (1)
ValtteriBottas,.0394737,152,1,583278,master only (1)
tobykeith,.0394089,203,1,1243781,master only (1)
candacecbure,.0393701,254,1,595930,master only (1)
erikacostell,.0393258,178,1,976334,master only (1)
noobde,.0392749,331,1,588220,master only (1)
EmeraudeToubia,.0392157,51,1,558605,master only (1)
SierraNMcCormic,.0392157,51,1,725170,master only (1)
TheLastLeg,.0392157,102,1,524438,master only (1)
islamicthought,.0392157,51,1,523008,master only (1)
solennheussaff,.0392157,51,1,4150067,master only (1)
plies,.0389908,436,1,921786,master only (1)
krunalpandya24,.038961,77,1,712299,master only (1)
BearGrylls,.0388889,360,1,1505555,master only (1)
shoptoday,.0388889,360,1,852753,master only (1)
jessetyler,.0388769,463,1,1217908,master only (1)
AnnaSaccone,.038835,103,1,712592,master only (1)
britishmuseum,.038835,412,1,2040502,master only (1)
adam22,.038817,541,1,779119,master only (1)
Much,.0387597,129,1,955626,master only (1)
NETAPORTER,.0387097,620,1,838488,master only (1)
MKBHD,.038674,362,1,3899778,master only (1)
adamhillscomedy,.03861,259,1,561442,master only (1)
djenvy,.0385757,337,1,819964,master only (1)
BebeRexha,.0384615,156,1,1581321,master only (1)
DanceMomHolly,.0384615,156,1,608626,master only (1)
NeerajaKona,.0384615,104,1,724704,master only (1)
RJ_Balaji,.0384615,78,1,3742812,master only (1)
TwitterVideo,.0384615,26,1,14929232,master only (1)
MensHealthMag,.0383717,2997,1,4530748,master only (1)
imDhoni_fc,.0381679,131,1,655399,master only (1)
LatinBillboards,.0380711,394,1,619417,master only (1)
LollyDaskal,.0379575,2213,1,1296011,master only (1)
Broncos,.0379333,1529,1,2659018,master only (1)
JackBarakat,.037931,290,1,1763277,master only (1)
HelpforHeroes,.0378151,238,1,516298,master only (1)
terrellowens,.0378151,238,1,1449940,master only (1)
ClickHole,.0377358,53,1,506009,master only (1)
EllenPompeo,.0377358,106,1,1745149,master only (1)
thejuliecash,.0377358,106,1,838979,master only (1)
MrsSOsbourne,.0376344,186,1,2418868,master only (1)
MeekMill,.0375276,906,1,9787425,master only (1)
FriedgeHNIC,.0374037,909,1,526535,master only (1)
arnelpineda,.0373134,134,1,1820315,master only (1)
TONTOLET,.0372807,456,1,1174192,master only (1)
usainbolt,.0372671,161,1,4919009,master only (1)
NASAJPL,.037234,188,1,2980513,master only (1)
Zak_Bagans,.0371901,242,1,994614,master only (1)
therealjuicyj,.0371353,377,1,2731933,master only (1)
ChaseRiceMusic,.037037,81,1,1103650,master only (1)
HQNigerianArmy,.037037,54,1,698046,master only (1)
McIlroyRory,.037037,54,1,3204368,master only (1)
PayPal,.037037,108,1,614604,master only (1)
Rampage4real,.037037,27,1,760835,master only (1)
eLDeeTheDon,.037037,108,1,978061,master only (1)
ChieFilomeno,.0368664,217,1,668025,master only (1)
ChantelJeffries,.0367647,136,1,700967,master only (1)
SuperSportTV,.0367208,2342,1,2674796,master only (1)
hiphoptamizha,.0366667,300,1,1452046,master only (1)
KyleRichards,.0365854,328,1,1279191,master only (1)
kevinolearytv,.0365854,246,1,738919,master only (1)
Inc,.0365545,2763,1,2779257,master only (1)
YouTubeIndia,.0364963,274,1,841932,master only (1)
LupeFiasco,.0364146,357,1,1268824,master only (1)
macworld,.0364146,357,1,558182,master only (1)
OMandM,.0364078,412,1,951226,master only (1)
Applebees,.0363636,55,1,633542,master only (1)
GoogleAds,.0363636,55,1,563592,master only (1)
Halloweenmovies,.0363636,110,1,509250,master only (1)
MarthaStewart,.0363636,110,1,3668686,master only (1)
CentralParkMall,.0363036,303,1,2305107,master only (1)
ScottyMcCreery,.0362319,138,1,958971,master only (1)
wmag,.0361446,3154,1,1495755,master only (1)
Neil38Etheridge,.036036,111,1,710563,master only (1)
radioleary,.036036,222,1,2789488,master only (1)
DavidSpade,.0358209,335,1,2777520,master only (1)
GhostAdventures,.0357367,1595,1,808602,master only (1)
BMWGroup,.0357143,168,1,599293,master only (1)
CarliLloyd,.0357143,196,1,928198,master only (1)
RebeccaMinkoff,.0357143,56,1,915845,master only (1)
WynnLasVegas,.0357143,84,1,578884,master only (1)
gillinghamjoe,.0357143,84,1,548954,master only (1)
michaelirvin88,.0357143,140,1,653990,master only (1)
AaronGoodwin,.0355556,1125,1,643975,master only (1)
advani_kiara,.0353982,113,1,1161236,master only (1)
hodakotb,.0353535,198,1,1269848,master only (1)
StephenMulhern,.0352941,85,1,655470,master only (1)
TheCarlosPena,.0352941,85,1,2668730,master only (1)
jason_mraz,.0352113,142,1,5656817,master only (1)
Fashionista_com,.0351832,2757,1,2193336,master only (1)
EmmittSmith22,.0350877,114,1,776828,master only (1)
MiaMalkova,.0350877,285,1,878826,master only (1)
diplo,.0349398,830,1,2624320,master only (1)
Paluten,.0348837,86,1,1117858,master only (1)
Tim_Cahill,.0348837,430,1,775914,master only (1)
Usher,.0348837,86,1,12312292,master only (1)
lenaisapeach,.0348837,430,1,563243,master only (1)
TEDTalks,.0348101,1264,1,11453942,master only (1)
jennmcallister,.0346535,202,1,1901231,master only (1)
BQQuinn,.0344828,609,1,1032993,master only (1)
RollingStones,.0344828,116,1,3345933,master only (1)
TheDecemberists,.0344828,29,1,619131,master only (1)
cainmma,.0344828,29,1,923476,master only (1)
emilydeschanel,.0344828,29,1,562279,master only (1)
hegdepooja,.0344828,87,1,2304243,master only (1)
mattcutts,.0344828,29,1,535024,master only (1)
conangray,.034384,349,1,763660,master only (1)
DonOrsillo,.034188,117,1,501922,master only (1)
SusanSarandon,.0341727,556,1,672482,master only (1)
LylaStormxxx,.0340909,88,1,610525,master only (1)
Ryanbabel,.0340909,88,1,797975,master only (1)
ThePeakyBlinder,.0340909,88,1,527672,master only (1)
VOGUEIndia,.0340694,1585,1,1238805,master only (1)
500Startups,.0340557,323,1,645440,master only (1)
imarleneking,.0340136,147,1,778488,master only (1)
airtelindia,.0338983,59,1,2541542,master only (1)
andre,.0338983,118,1,1338829,master only (1)
bmwindia,.0338983,177,1,1912354,master only (1)
takethat,.0338983,118,1,527729,master only (1)
tyrabanks,.0338983,59,1,14636197,master only (1)
MAJORLAZER,.0338164,414,1,1942704,master only (1)
WACommunity,.0337955,1154,1,521043,master only (1)
TheBarbieBlank,.0337838,148,1,715965,master only (1)
BethanyJoyLenz,.0337079,178,1,523923,master only (1)
omarepps,.0336134,119,1,1597041,master only (1)
SportsCenter,.0334084,2664,1,36539654,matched (3)
2chainz,.0333333,90,1,4369389,master only (1)
EASPORTS,.0333333,30,1,2115221,master only (1)
KarmenKarma,.0333333,570,1,665750,master only (1)
StuBennett,.0333333,90,1,1359900,master only (1)
chandlerriggs,.0333333,60,1,1577719,master only (1)
RobbieSavage8,.0332326,662,1,1721843,master only (1)
2freshLES,.0332103,271,1,950779,master only (1)
cilekapisi,.0331754,211,1,785825,master only (1)
iBallisticSquid,.0330578,121,1,565220,master only (1)
Andy,.0329457,516,1,2355127,master only (1)
PlayersTribune,.0328587,913,1,642172,master only (1)
KrisJenner,.0328467,274,1,10953187,master only (1)
elliegoulding,.0328467,274,1,6863109,master only (1)
NOTSportsCenter,.0327869,183,1,598862,master only (1)
NikkiSixx,.0327869,183,1,835503,master only (1)
VW,.0327869,61,1,588970,master only (1)
daraobriain,.0327869,305,1,2550495,master only (1)
IanBohen,.0326797,153,1,915199,master only (1)
FunnyQuotees,.0326087,92,1,535920,master only (1)
Ohmwrecker,.0326087,276,1,766567,master only (1)
espngolic,.0325815,399,1,750175,master only (1)
awwcuteness,.0325203,123,1,810357,master only (1)
immancomposer,.0325203,123,1,1293214,master only (1)
lifeofrickey,.0325203,123,1,898947,master only (1)
knowkenny,.0324324,185,1,1760636,master only (1)
itv2,.0323625,309,1,808702,master only (1)
mrjakehumphrey,.0323213,1021,1,909264,master only (1)
ImRo45,.0322581,93,1,15483953,master only (1)
JoannaAngel,.0322581,310,1,512037,master only (1)
Pink,.0322581,62,1,32209547,matched (3)
missfazura,.0322581,31,1,1781177,master only (1)
peter_king,.032197,528,1,1821795,master only (1)
terrycrews,.0320988,405,1,1443751,master only (1)
JoshRadnor,.0320285,281,1,636061,master only (1)
Pschmeichel1,.032,125,1,941075,master only (1)
DanaBrookeWWE,.0319635,219,1,593554,master only (1)
Krewella,.0319149,188,1,705141,master only (1)
ycombinator,.0319149,282,1,1067808,master only (1)
Kevinwoo91,.0318725,251,1,1232851,master only (1)
GQStyle,.031746,126,1,683475,master only (1)
Miles_Teller,.031746,63,1,548624,master only (1)
SSEHBAI1,.031746,63,1,1485867,master only (1)
A24,.0314465,159,1,1567813,master only (1)
IamDrSID,.0314465,159,1,1133655,master only (1)
JessicaBlevins,.0314465,318,1,640389,master only (1)
SoleCollector,.0314359,1177,1,584723,master only (1)
muscle_fitness,.0312876,1662,1,989579,master only (1)
Aerosmith,.03125,32,1,2084807,master only (1)
KelseaBallerini,.03125,288,1,989870,master only (1)
LIFE,.03125,32,1,4318461,master only (1)
kaj33,.03125,64,1,2160182,master only (1)
radiohead,.03125,32,1,1885884,master only (1)
wearedore,.03125,64,1,518844,master only (1)
wisinyyandel,.03125,32,1,4861701,master only (1)
DailyRapFacts,.0309973,742,1,799980,master only (1)
SunburnFestival,.0308642,162,1,2055716,master only (1)
greysonchance,.0308642,162,1,2661344,master only (1)
scott_mills,.0308219,584,1,1339514,master only (1)
MarkCavendish,.0307692,65,1,1394886,master only (1)
TechN9ne,.0307692,130,1,575882,master only (1)
jes_chastain,.0307692,195,1,814142,master only (1)
itsgabrielleu,.0307263,358,1,4354190,master only (1)
RZA,.0307167,293,1,793654,master only (1)
mirandalambert,.0306748,163,1,7102106,master only (1)
EstelleDarlings,.0306346,457,1,823654,master only (1)
Joe_Gatto,.0306122,392,1,1103561,master only (1)
RobinSharma,.0305344,131,1,602059,master only (1)
AndreaRussett,.0304878,164,1,7384382,master only (1)
candicepatton,.0304569,197,1,504171,master only (1)
_CaRtOoNz,.0304348,230,1,684792,master only (1)
JayFromTGF,.030303,66,1,607028,master only (1)
kevinbridges86,.030303,99,1,1307726,master only (1)
sam_concepcion,.030303,33,1,1890393,master only (1)
unlimapps,.030303,99,1,1378988,master only (1)
AleshaOfficial,.0300752,133,1,903333,master only (1)
davidaldridgedc,.0300481,832,1,688448,master only (1)
Deji,.0298507,67,1,1997715,master only (1)
RockstarGames,.0298507,134,1,10541159,master only (1)
jordanbpeterson,.0298507,67,1,1452517,master only (1)
HarperCollins,.0298117,1912,1,1026913,master only (1)
Southern_Living,.0297927,3088,1,718598,master only (1)
BrianCHouston,.0297619,168,1,602857,master only (1)
funkflex,.0297619,168,1,836071,master only (1)
poetastrologers,.029724,471,1,616335,master only (1)
BT,.029703,101,1,638796,master only (1)
IPL,.029703,101,1,7078737,master only (1)
IanJamesPoulter,.029703,101,1,2300299,master only (1)
rikyrickworld,.0296053,304,1,1255579,master only (1)
J_D_Landis,.0295567,406,1,681330,master only (1)
nprmusic,.0295124,2338,1,702188,master only (1)
DIYNetwork,.0294118,34,1,521294,master only (1)
JackJ,.0294118,68,1,5967065,master only (1)
LarryWentz,.0294118,1394,1,816818,master only (1)
LinkedIn,.0294118,136,1,1549379,master only (1)
Remymeow,.0294118,68,1,515236,master only (1)
alessiacara,.0294118,102,1,1355367,master only (1)
andyblack,.0294118,102,1,951862,master only (1)
elybuendia9001,.0294118,68,1,1583898,master only (1)
maydayparade,.0294118,136,1,597544,master only (1)
donttrythis,.0293734,1532,1,1420969,master only (1)
AmandaCerny,.0293454,443,1,1000220,master only (1)
LondonFashionWk,.0292398,171,1,1248184,master only (1)
Ginofantastico,.0291971,137,1,1765104,master only (1)
JamieLaing_UK,.0291262,103,1,856957,master only (1)
capitalweather,.0291262,1545,1,1087040,master only (1)
tonibraxton,.0291262,103,1,1727302,master only (1)
LaughingSquid,.0291086,1649,1,537210,master only (1)
RicBucher,.0290909,275,1,804026,master only (1)
ZodiacFacts,.0290557,413,1,1493046,master only (1)
Ridiculousness,.0290456,241,1,513036,master only (1)
Cisco,.0289855,621,1,701492,master only (1)
TheComedyHumor,.0288462,104,1,1769545,master only (1)
BarbaraCorcoran,.028777,417,1,735993,master only (1)
Penthouse,.028777,139,1,699266,master only (1)
Premgiamaren,.028777,139,1,2717115,master only (1)
yoursanjali,.028777,139,1,812626,master only (1)
JimNorton,.0285714,140,1,516931,master only (1)
U2,.0285714,35,1,1591408,master only (1)
UnderArmour,.0285714,35,1,972318,master only (1)
itsDannyJones,.0285714,35,1,763091,master only (1)
Kandi,.0283912,317,1,1893827,master only (1)
engadgetgaming,.0283688,705,1,641026,master only (1)
Yoga_Journal,.0283554,529,1,1469712,master only (1)
Springboks,.0283019,424,1,743721,master only (1)
chrishughes_22,.0283019,212,1,515723,master only (1)
yelyahwilliams,.0281996,461,1,5131623,master only (1)
jamescharles,.0281385,462,1,5614819,master only (1)
bastilledan,.0280899,178,1,1457786,master only (1)
DemiRoseMawby,.028,250,1,658029,master only (1)
gamasutra,.0279261,2435,1,507441,master only (1)
dril,.027907,215,1,1532496,master only (1)
heidimontag,.027907,215,1,1401697,master only (1)
BCBtigers,.0278515,754,1,2411953,master only (1)
BSchweinsteiger,.0277778,36,1,5048505,master only (1)
ChristyMack,.0277778,36,1,723867,master only (1)
EvelynLozada,.0277778,72,1,1199326,master only (1)
IronMaiden,.0277778,72,1,2297082,master only (1)
adidasUK,.0277778,36,1,835990,master only (1)
adidasrunning,.0277778,36,1,1040815,master only (1)
andy_lee,.0277778,72,1,603750,master only (1)
luisnani,.0277778,72,1,3920057,master only (1)
staceydash,.0277778,72,1,571279,master only (1)
tweetsauce,.0277778,108,1,1206851,master only (1)
natalieevamarie,.0276923,325,1,942533,master only (1)
Ken_Rosenthal,.027618,869,1,1134046,master only (1)
zacbrownband,.0275862,145,1,1701253,master only (1)
CassadeePope,.0273973,73,1,556291,master only (1)
Oatmeal,.0273973,73,1,643246,master only (1)
humansofny,.0273973,73,1,887007,master only (1)
Omawumi,.0272727,330,1,769243,master only (1)
V_and_A,.0272727,330,1,1373091,master only (1)
ShaneWarne,.0272109,147,1,3521756,master only (1)
FiatChrysler_NA,.0271493,221,1,644097,master only (1)
RealSimple,.0270866,3175,1,1381984,master only (1)
CJ1two,.027027,74,1,1660676,master only (1)
KarlTowns,.027027,37,1,505805,master only (1)
TheCooksCook,.027027,74,1,1297239,master only (1)
TheWarholMuseum,.027027,111,1,884638,master only (1)
bakermayfield,.027027,37,1,717012,master only (1)
ravensymone,.027027,37,1,625146,master only (1)
wael,.027027,37,1,534530,master only (1)
marieclaire,.0269831,3076,1,2255378,master only (1)
