account_handle,COVID_tweet,total_tweets_from_feb1_to_may30,perc_en,max_followers,merged_top100
wizkidayo,0.0098039,306,1,5812140,master only (1)
Metallica,0.0097087,103,1,5913084,master only (1)
AEO,0.0097087,206,1,630267,master only (1)
wolftyla,0.0097087,206,1,554097,master only (1)
HamiltonMusical,0.0096339,519,1,866488,master only (1)
HRVY,0.0096154,208,1,565210,master only (1)
richardbranson,0.0096154,208,1,12684984,master only (1)
aliciakeys,0.0096154,312,1,30168030,matched (3)
TheTraeYoung,0.0096154,312,1,546812,master only (1)
TheGoogleFactz,0.0095694,209,1,2056141,master only (1)
tmagazine,0.0095541,314,1,1844314,master only (1)
LilyPichu,0.0095238,210,1,666010,master only (1)
richthekid,0.0095238,525,1,2015085,master only (1)
Royals,0.0095238,735,1,1064269,master only (1)
metoffice,0.0095068,1683,1,811397,master only (1)
USMNT,0.0093633,534,1,2181092,master only (1)
RealSexNotes,0.0093264,965,1,559564,master only (1)
Guggenheim,0.0093023,215,1,3511607,master only (1)
PUBG,0.0091743,109,1,1488115,master only (1)
visitlondon,0.0091743,109,1,672991,master only (1)
GraysonDolan,0.0090909,110,1,8470986,master only (1)
Chris_Broussard,0.0090909,220,1,1419899,master only (1)
Acehood,0.009009,111,1,1270238,master only (1)
HUBBLE_space,0.009009,111,1,612186,master only (1)
Dior,0.009009,222,1,8121074,master only (1)
AustinMcbroom,0.009009,333,1,1760455,master only (1)
HayleyKiyoko,0.0089686,223,1,596473,master only (1)
EmmaBunton,0.0089286,112,1,1225378,master only (1)
TimOfLegend,0.0089286,112,1,1112836,master only (1)
jenmorrisonlive,0.0088496,113,1,913344,master only (1)
CorinnaKopf,0.0087719,228,1,1409010,master only (1)
goodreads,0.0087719,456,1,3695081,master only (1)
EXXXOTICA,0.0087379,1030,1,1111828,master only (1)
BindiIrwin,0.0086393,463,1,724885,master only (1)
hmusa,0.0086207,116,1,525240,master only (1)
PTI,0.0086207,116,1,1213104,master only (1)
thelaurengraham,0.0086207,116,1,589588,master only (1)
NBAOfficial,0.0085837,233,1,630929,master only (1)
warnermusic,0.008547,117,1,552863,master only (1)
UnboxTherapy,0.008547,234,1,2285900,master only (1)
jpmontoya,0.0085106,235,1,1119513,master only (1)
BHG,0.0084906,3180,1,581594,master only (1)
itsMarioSelman,0.0084746,236,1,554814,master only (1)
CSLewisDaily,0.0084507,710,1,1698235,master only (1)
ToyaWright,0.0084388,237,1,1494152,master only (1)
GirlsNoteBook,0.0084211,475,1,1641057,master only (1)
Ashton5SOS,0.0084034,119,1,6347531,master only (1)
ASUS_ROG,0.0084034,238,1,783353,master only (1)
RyanSeacrest,0.0084034,595,1,15863188,master only (1)
JohnClaytonNFL,0.0082988,241,1,1384572,master only (1)
FieldYates,0.0082051,975,1,529190,master only (1)
JoshRichards,0.0081633,245,1,537799,master only (1)
lilbaby4PF,0.0081633,245,1,1813122,master only (1)
kashdoll,0.0081466,491,1,833694,master only (1)
RespectJustinB,0.0080645,124,1,594862,master only (1)
Food52,0.0080346,1618,1,581699,master only (1)
NationalGallery,0.0080128,624,1,886422,master only (1)
blackveilbrides,0.008,125,1,624852,master only (1)
MuseumModernArt,0.0079787,376,1,5385863,master only (1)
theyeezymafia,0.0079681,251,1,594851,master only (1)
ReeseW,0.007874,127,1,2717127,master only (1)
footbalIfights,0.0078125,128,1,503442,master only (1)
warnerbros,0.0078125,128,1,2170801,master only (1)
1GunnaGunna,0.0077922,385,1,1024376,master only (1)
AnimalPlanet,0.0077922,770,1,1757410,master only (1)
RealKingRegal,0.0077821,257,1,792936,master only (1)
JustinCrew,0.0077821,514,1,1040192,master only (1)
DemetriusHarmon,0.0077519,129,1,1690287,master only (1)
InstantTurnOn,0.0076989,1169,1,618131,master only (1)
CherLloyd,0.0076923,130,1,7022323,master only (1)
KyleBusch,0.0076923,260,1,929587,master only (1)
Indians,0.0076825,781,1,1072870,master only (1)
englandcricket,0.0075901,527,1,846762,master only (1)
StuartBroad8,0.0075758,132,1,1255545,master only (1)
HistoryInPics,0.0075188,532,1,4013253,master only (1)
HubSpot,0.0074627,268,1,815069,master only (1)
champssports,0.0073762,949,1,572365,master only (1)
DJCLUE,0.0073529,136,1,1116583,master only (1)
DJSPINALL,0.0073529,816,1,718117,master only (1)
AmandaDupont,0.0072993,137,1,1921344,master only (1)
Office365,0.0072993,137,1,744358,master only (1)
Darryl_Sterdan,0.0072917,960,1,511492,master only (1)
GoPro,0.0072727,275,1,2224806,master only (1)
sxsw,0.0072595,1102,1,664178,master only (1)
bitfinex,0.0072464,138,1,518580,master only (1)
NVIDIAGeForce,0.0072464,276,1,1741571,master only (1)
TwitterMusic,0.0071685,279,1,11961708,master only (1)
GameGrumps,0.0071429,280,1,2295672,master only (1)
BittrexExchange,0.0070922,141,1,777869,master only (1)
StephMcMahon,0.0070671,283,1,3087617,master only (1)
Paula_White,0.0070671,1415,1,781270,master only (1)
WritersDigest,0.0070636,991,1,735823,master only (1)
Koreaboo,0.0070306,2418,1,1735334,master only (1)
jasonterry31,0.006993,143,1,964312,master only (1)
oneplus,0.0069808,573,1,2127098,master only (1)
cizzorz,0.0069686,287,1,778901,master only (1)
StephenAmell,0.0069444,144,1,2425175,master only (1)
Aeropostale,0.0069444,288,1,605894,master only (1)
MissSaintXXX,0.0068493,146,1,630761,master only (1)
majornelson,0.0068259,879,1,1149857,master only (1)
RocksyLight,0.0067568,148,1,630579,master only (1)
AMDGaming,0.0066667,300,1,577966,master only (1)
TemiOtedola,0.0066225,151,1,1082583,master only (1)
TheHungerGames,0.0066225,151,1,1118108,master only (1)
WWETheBigShow,0.0066225,151,1,2533557,master only (1)
BruceVH,0.0065982,2728,1,553348,master only (1)
AppStore,0.0065789,152,1,4599157,master only (1)
RealSirTomJones,0.0065789,152,1,596506,master only (1)
TwitterDesign,0.0065359,153,1,1818963,master only (1)
LaurieHernandez,0.0065359,306,1,613924,master only (1)
VH1,0.0065274,766,1,1294250,master only (1)
BelRedDevils,0.0064103,156,1,868079,master only (1)
JLSOfficial,0.0064103,156,1,917110,master only (1)
katyperry,0.0064103,468,1,108541845,matched (3)
NWS,0.0063025,952,1,2900477,master only (1)
Browns,0.0062959,953,1,1311153,master only (1)
WBHomeEnt,0.0062696,319,1,1186083,master only (1)
ddlovato,0.0062112,161,1,14966715,matched (3)
TfLTrafficNews,0.0061824,1294,1,1408346,master only (1)
Jaguar,0.0061728,162,1,1154174,master only (1)
R3HAB,0.0061728,162,1,1106772,master only (1)
NASAKennedy,0.006079,329,1,1658835,master only (1)
KeyshiaCole,0.0060698,659,1,654503,master only (1)
StartupPro,0.0060606,165,1,1011017,master only (1)
RayNarvaezJr,0.0060606,330,1,646992,master only (1)
bieberfever,0.0060241,166,1,534778,master only (1)
nickkroll,0.0060241,166,1,1332591,master only (1)
deadmau5,0.0059524,168,1,3660783,master only (1)
nodejs,0.0059524,168,1,636079,master only (1)
SECNetwork,0.0059113,1015,1,953919,master only (1)
RGIII,0.0058997,339,1,2118895,master only (1)
StephenRCovey,0.0058824,170,1,586585,master only (1)
WhoWhatWear,0.0058385,3083,1,2156049,master only (1)
dost_pagasa,0.0058013,1379,1,6196721,master only (1)
NateMaingard,0.0057471,174,1,1027619,master only (1)
Blizzard_Ent,0.0057143,175,1,1316419,master only (1)
FaZeBloo,0.005698,351,1,554077,master only (1)
RomeluLukaku9,0.0056497,177,1,1980794,master only (1)
PBSKIDS,0.0056497,354,1,614584,master only (1)
GamdomOfficial,0.0055866,358,1,521945,master only (1)
Orioles,0.0055788,717,1,794700,master only (1)
indralesmana,0.0055556,180,1,745181,master only (1)
Rico_nastyy,0.0055556,360,1,560541,master only (1)
RottenTomatoes,0.0055487,1622,1,2270865,master only (1)
NOAASatellites,0.0055351,542,1,1555001,master only (1)
EA,0.0055249,181,1,5555048,master only (1)
CatherinePaiz,0.0055249,362,1,1705610,master only (1)
saraevansmusic,0.0054945,182,1,501847,master only (1)
AMCTalkingDead,0.0054945,364,1,1322858,master only (1)
500px,0.0054496,367,1,3549370,master only (1)
SkySportsBoxing,0.0054264,1290,1,618821,master only (1)
RealJakeHager,0.0054054,185,1,973696,master only (1)
ESL,0.0053763,372,1,891829,master only (1)
DMcIntyreWWE,0.0053476,187,1,692465,master only (1)
JoyceMeyer,0.0052632,190,1,6175393,master only (1)
COVERGIRL,0.0051546,194,1,650805,master only (1)
Lady_Zamar,0.0051546,194,1,618818,master only (1)
SMITEGame,0.0051458,583,1,1015056,master only (1)
UberFacts,0.0051423,2917,1,13993991,master only (1)
redbullracing,0.0051195,586,1,2510599,master only (1)
SunRisers,0.0049751,603,1,2255782,master only (1)
FashionweekNYC,0.0049505,202,1,514444,master only (1)
HeymanHustle,0.0049261,203,1,2034632,master only (1)
Outlander_STARZ,0.0049164,1017,1,512952,master only (1)
myfanhub,0.00489,409,1,668376,master only (1)
CW_TheFlash,0.004878,205,1,1798371,master only (1)
nickjonas,0.0048309,207,1,14585302,master only (1)
AndroidDev,0.0048077,208,1,2020846,master only (1)
lolesports,0.0047962,417,1,1865709,master only (1)
whitneymuseum,0.0047619,210,1,1060828,master only (1)
BigBreastPics,0.0047393,1055,1,625399,master only (1)
wizardingworld,0.0047281,423,1,2264988,master only (1)
Ferragamo,0.0046729,214,1,504382,master only (1)
BookerT5x,0.0046512,215,1,1338138,master only (1)
FulhamFC,0.004644,1292,1,518833,master only (1)
xdadevelopers,0.0046235,1514,1,503621,master only (1)
ParamountUK,0.0045662,219,1,614791,master only (1)
FaZeClan,0.0045351,441,1,4467809,master only (1)
Prez,0.0044843,446,1,691029,master only (1)
NBA2K,0.0044743,447,1,2811809,master only (1)
ChrisJohnson28,0.0044643,224,1,903328,master only (1)
InspiringThinkn,0.0044199,905,1,1059917,master only (1)
JerryRice,0.0044053,227,1,709232,master only (1)
amblin,0.004386,228,1,1091639,master only (1)
ItsLifeFact,0.0043478,1150,1,3082288,master only (1)
CatfishMTV,0.0042872,933,1,502059,master only (1)
GoogleForEdu,0.0042735,234,1,572341,master only (1)
PlayStationUK,0.0042463,471,1,709952,master only (1)
yogscast,0.0042194,474,1,666822,master only (1)
LyricaLemonade,0.0042061,951,1,701008,master only (1)
TripleH,0.0041667,240,1,7448005,master only (1)
AcneSkinSite,0.0041322,242,1,878895,master only (1)
PlayboyPlus,0.0041322,242,1,894265,master only (1)
UGAAthletics,0.0041237,485,1,623997,master only (1)
apod,0.0041152,243,1,1307686,master only (1)
RODEOHOUSTON,0.0041152,243,1,533272,master only (1)
Leo_Tweets,0.0040883,1223,1,520499,master only (1)
DezBryant,0.004065,1230,1,3523439,master only (1)
theestallion,0.0040568,493,1,2676279,master only (1)
wbpictures,0.0040323,248,1,4481734,master only (1)
DesignerDepot,0.003992,501,1,676239,master only (1)
RickRoss,0.0039841,251,1,4633333,master only (1)
EAMaddenNFL,0.003937,254,1,781307,master only (1)
karliekloss,0.0039063,256,1,5845644,master only (1)
BritishBakeOff,0.0039063,512,1,666715,master only (1)
NASA_Astronauts,0.0038961,770,1,898411,master only (1)
xlilhuddy,0.003876,258,1,929653,master only (1)
EASPORTSFIFA,0.0037383,535,1,7569910,master only (1)
Bucks,0.003692,1896,1,1245328,master only (1)
Alexis_Texas,0.0036101,277,1,1053944,master only (1)
WomensHealthMag,0.0035663,2804,1,4604716,master only (1)
Space_Station,0.0035398,565,1,3366420,master only (1)
DisneyParks,0.0034483,580,1,1809873,master only (1)
NOAA,0.0034247,292,1,1083688,master only (1)
Smashbox,0.0034247,292,1,717052,master only (1)
awscloud,0.0034072,1761,1,1828270,master only (1)
FoodNetworkCA,0.0034014,588,1,570582,master only (1)
wandecoal,0.0033113,604,1,1821907,master only (1)
billboardcharts,0.0032982,1516,1,621348,master only (1)
metmuseum,0.0032787,610,1,4372204,master only (1)
IPSY,0.0032468,308,1,820996,master only (1)
Office,0.0031949,313,1,1435460,master only (1)
PaladinsGame,0.0031546,317,1,536433,master only (1)
BobVila,0.0031447,318,1,907046,master only (1)
BHPhotoVideo,0.0031274,1279,1,506491,master only (1)
adultswim,0.0030817,649,1,778224,master only (1)
RealTimeWWII,0.0030581,327,1,531552,master only (1)
Oracle,0.003012,332,1,774855,master only (1)
MODSUN,0.0029499,339,1,650877,master only (1)
SoundersFC,0.0029433,1359,1,567790,master only (1)
Yankees,0.002924,342,1,3469374,master only (1)
FS1,0.0028329,353,1,533666,master only (1)
WalkingDead_AMC,0.0027473,728,1,6680200,master only (1)
NASAhistory,0.0027322,366,1,912059,master only (1)
BandaiNamcoUS,0.0026385,379,1,784422,master only (1)
bbcdoctorwho,0.0026247,381,1,1673669,master only (1)
CBBonFOX,0.0026178,1910,1,645402,master only (1)
imanshumpert,0.0026042,384,1,679882,master only (1)
TheMattCardona,0.0025126,796,1,2229863,master only (1)
SexyBabeNetwork,0.0025078,1595,1,582261,master only (1)
threadless,0.002457,407,1,1840994,master only (1)
stephenasmith,0.002439,410,1,4966165,master only (1)
ESPNStatsInfo,0.0024198,1653,1,1728705,master only (1)
MiamiDolphins,0.0023923,1254,1,1030139,master only (1)
CakeBossBuddy,0.0023641,423,1,587681,master only (1)
Vevo,0.0021262,1411,1,4193612,master only (1)
usabasketball,0.0021008,476,1,972891,master only (1)
AGT,0.002079,481,1,884454,master only (1)
Raiders,0.0020202,495,1,1682875,master only (1)
RealSkipBayless,0.0020101,995,1,2974926,master only (1)
jeffbullas,0.001998,2002,1,569963,master only (1)
Beats1,0.0019646,509,1,602755,master only (1)
OutdoorPhotoMag,0.0019531,512,1,1070424,master only (1)
Marvel,0.0018921,1057,1,9293327,master only (1)
ModernFam,0.0017513,571,1,1384543,master only (1)
smashingmag,0.0017271,579,1,984392,master only (1)
AppleMusic,0.0016639,601,1,9699052,master only (1)
UNC_Basketball,0.0015552,643,1,972372,master only (1)
radiodisney,0.0014225,703,1,2247844,master only (1)
Addictd2Success,0.0013941,2152,1,591068,master only (1)
ASTROGaming,0.0012438,804,1,1117393,master only (1)
adamcarolla,0.001139,878,1,552408,master only (1)
MakatiTraffic,0.0011058,2713,1,1867828,master only (1)
Azure,0.0009355,1069,1,743060,master only (1)
TeamHendrick,0.0009333,2143,1,747476,master only (1)
thesecret,0.0008354,1197,1,715126,master only (1)
mjfit,0.0007305,1369,1,996789,master only (1)
BAM__MARGERA,0,1,1,769541,master only (1)
DuaneReade,0,1,1,1709892,master only (1)
fousey,0,1,1,1130061,master only (1)
iamoppose,0,1,1,677136,master only (1)
jackaverymusic,0,1,1,793931,master only (1)
ptvjaime,0,1,1,616422,master only (1)
RomanAtwood,0,1,1,2932804,master only (1)
SawyerHartman,0,1,1,693921,master only (1)
TrqvelPics,0,1,1,893473,master only (1)
Actor_Siddharth,0,2,1,4253374,master only (1)
corbynbesson,0,2,1,852552,master only (1)
flyPAL,0,2,1,3030211,master only (1)
Iraqesque,0,2,1,665058,master only (1)
JuiceWorlddd,0,2,1,1006272,master only (1)
BASTARDPAC,0,3,1,635016,master only (1)
clint_dempsey,0,3,1,685359,master only (1)
selfamused,0,3,1,1621592,master only (1)
StarbucksUK,0,3,1,609843,master only (1)
tanfrance,0,3,1,514933,master only (1)
TheAdamsEra,0,3,1,669728,master only (1)
danieltosh,0,4,1,25749229,matched (3)
indraherlambang,0,4,1,1908363,master only (1)
SpiderManMovie,0,4,1,1194180,master only (1)
BIRDMAN5STAR,0,5,1,2488138,master only (1)
DavidSchwimmer,0,5,1,667829,master only (1)
HistoryVikings,0,5,1,1407885,master only (1)
KatherynWinnick,0,5,1,503680,master only (1)
peopleschoice,0,5,1,580453,master only (1)
SeaveyDaniel,0,5,1,823164,master only (1)
aldridge_12,0,6,1,768099,master only (1)
AlexErnst,0,6,1,1578256,master only (1)
AMAs,0,6,1,1516777,master only (1)
AvanJogia,0,6,1,1708313,master only (1)
HLundqvist30,0,6,1,708279,master only (1)
layzhang,0,6,1,1900148,master only (1)
ledzeppelin,0,6,1,676634,master only (1)
nfrealmusic,0,6,1,539702,master only (1)
ovi8,0,6,1,2664034,master only (1)
RizzleKicks,0,6,1,1221955,master only (1)
Skype,0,6,1,5160497,master only (1)
SonsofAnarchy,0,6,1,694704,master only (1)
jayleno,0,7,1,634078,master only (1)
LesVerts,0,7,1,1663430,master only (1)
michaelreeves,0,7,1,569965,master only (1)
NaetoC,0,7,1,845735,master only (1)
bandofskulls,0,8,1,625431,master only (1)
DirtyFootbaIIer,0,8,1,531953,master only (1)
KarlLagerfeld,0,8,1,1491422,master only (1)
michaelsmith,0,8,1,520530,master only (1)
NdamukongSuh,0,8,1,610096,master only (1)
RichHomieQuan,0,8,1,1154295,master only (1)
TheChainsmokers,0,8,1,3560620,master only (1)
DougBaldwinJr,0,9,1,566630,master only (1)
KalaniBallFree,0,9,1,1410909,master only (1)
marimarvega,0,9,1,521107,master only (1)
MichaelEssien,0,9,1,666913,master only (1)
moonfrye,0,9,1,1285790,master only (1)
Realtaeyang,0,9,1,2959051,master only (1)
thegrandtour,0,9,1,760839,master only (1)
bieberarmy,0,10,1,993417,master only (1)
GodlyTeachings,0,10,1,831234,master only (1)
JessicaESanchez,0,10,1,1471242,master only (1)
SilentDroidd,0,10,1,533738,master only (1)
skilletmusic,0,10,1,538461,master only (1)
AnthonyMartial,0,11,1,2022997,master only (1)
Christian4Peeps,0,11,1,1280689,master only (1)
christuckerreal,0,11,1,811836,master only (1)
iFani_Haymani,0,11,1,909903,master only (1)
juliannehough,0,11,1,1237673,master only (1)
LisaKudrow,0,11,1,1175311,master only (1)
luckydayapp,0,11,1,1047079,master only (1)
MirLes,0,11,1,969211,master only (1)
Umar96Akmal,0,11,1,1870792,master only (1)
VEntertainment,0,11,1,603359,master only (1)
ChrisetteM,0,12,1,607511,master only (1)
joshduhamel,0,12,1,1098995,master only (1)
MilesSTEREOS,0,12,1,954672,master only (1)
Nirvana,0,12,1,942379,master only (1)
therealroseanne,0,12,1,923233,master only (1)
youngy18,0,12,1,2544273,master only (1)
gabvalenciano,0,13,1,646241,master only (1)
iamkissdaniel,0,13,1,851060,master only (1)
JaidenAnimation,0,13,1,1014965,master only (1)
jeb_,0,13,1,1482911,master only (1)
JordanSpieth,0,13,1,2005735,master only (1)
MatthewDaddario,0,13,1,611253,master only (1)
Miguel,0,13,1,1040212,master only (1)
ranzkyle,0,13,1,788711,master only (1)
stillblazingtho,0,13,1,1118970,master only (1)
AaronCGShore,0,14,1,827644,master only (1)
bouska,0,14,1,959198,master only (1)
EmilyB,0,14,1,530948,master only (1)
HeffronDrive,0,14,1,2241811,master only (1)
jacquelineMjos,0,14,1,784431,master only (1)
Nike,0,14,1,8163970,master only (1)
Shane_Eagle,0,14,1,637733,master only (1)
